synthetic_transaction_id,synthetic_user_id,synthetic_account_id,timestamp,amount,currency,synthetic_merchant_id,merchant_category,transaction_channel,transaction_state,scenario_label,scenario_id,is_synthetic_scenario,label_source,label_definition,dataset_type,synthetic,source_system,dataset_version,transaction_hour,day_of_week,user_historical_transaction_count_before,user_historical_average_amount_before,time_since_previous_transaction_seconds,user_historical_category_frequency_before,dataset_split,scenario_injection_reason,generator_rule
syn-transaction-008738,syn-user-0123,syn-account-0123,2024-03-17T04:46:16Z,798.86,INR,syn-merchant-0086,education,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-008738,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,4,6,17,1231.24,429961,0.470588,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008739,syn-user-0436,syn-account-0436,2024-03-17T04:46:25Z,648.32,INR,syn-merchant-0019,home,CARD_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-008739,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,4,6,17,1054.76,342061,0.529412,validation,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-008740,syn-user-0103,syn-account-0103,2024-03-17T04:51:12Z,1840.05,INR,syn-merchant-0089,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008740,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,4,6,18,1333.23,930,0.111111,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008741,syn-user-0193,syn-account-0193,2024-03-17T04:58:40Z,616.61,INR,syn-merchant-0069,shopping,CARD_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-008741,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,4,6,19,1114.46,3264,0.631579,validation,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-008742,syn-user-0468,syn-account-0468,2024-03-17T05:03:30Z,337.20,INR,syn-merchant-0039,subscriptions,QR_SIMULATED,COMPLETED,normal,syn-scenario-008742,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,500.45,712596,0.0,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008743,syn-user-0436,syn-account-0436,2024-03-17T05:05:30Z,4484.95,INR,syn-merchant-0031,home,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-008743,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,5,6,18,1032.18,1145,0.555556,validation,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-008744,syn-user-0409,syn-account-0409,2024-03-17T05:05:58Z,497.99,INR,syn-merchant-0001,other,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008744,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,620.99,770424,0.588235,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008745,syn-user-0103,syn-account-0103,2024-03-17T05:06:51Z,672.32,INR,syn-merchant-0005,grocery,BANK_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-008745,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,19,1359.90,939,0.157895,validation,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-008746,syn-user-0204,syn-account-0204,2024-03-17T05:07:28Z,1466.70,INR,syn-merchant-0042,healthcare,QR_SIMULATED,COMPLETED,normal,syn-scenario-008746,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,1758.29,740295,0.882353,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008747,syn-user-0370,syn-account-0370,2024-03-17T05:15:56Z,1805.90,INR,syn-merchant-0099,entertainment,QR_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-008747,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,5,6,18,1145.96,2383,0.111111,validation,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-008748,syn-user-0482,syn-account-0482,2024-03-17T05:26:27Z,1039.01,INR,syn-merchant-0049,bills,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008748,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,512.40,341026,0.294118,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008749,syn-user-0341,syn-account-0341,2024-03-17T05:34:22Z,378.42,INR,syn-merchant-0017,grocery,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008749,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,455.79,780354,0.235294,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008750,syn-user-0277,syn-account-0277,2024-03-17T05:36:14Z,381.94,INR,syn-merchant-0063,entertainment,BANK_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-008750,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,690.50,211322,0.411765,validation,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-008751,syn-user-0198,syn-account-0198,2024-03-17T05:40:02Z,145.42,INR,syn-merchant-0040,food,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008751,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,330.74,323378,0.764706,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008752,syn-user-0129,syn-account-0129,2024-03-17T05:41:11Z,1495.06,INR,syn-merchant-0033,shopping,QR_SIMULATED,COMPLETED,normal,syn-scenario-008752,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,1298.60,358938,0.235294,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008753,syn-user-0247,syn-account-0247,2024-03-17T05:49:28Z,644.58,INR,syn-merchant-0020,transport,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008753,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,1136.40,305298,0.529412,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008754,syn-user-0341,syn-account-0341,2024-03-17T05:51:26Z,689.45,INR,syn-merchant-0017,food,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-008754,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,18,451.49,1024,0.666667,validation,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-008755,syn-user-0067,syn-account-0067,2024-03-17T05:52:54Z,230.83,INR,syn-merchant-0010,other,QR_SIMULATED,COMPLETED,normal,syn-scenario-008755,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,5,6,17,318.66,358044,0.411765,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008756,syn-user-0053,syn-account-0053,2024-03-17T06:09:23Z,1206.08,INR,syn-merchant-0057,shopping,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-008756,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,6,6,17,1122.91,290454,0.176471,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008757,syn-user-0375,syn-account-0375,2024-03-17T06:25:39Z,1146.38,INR,syn-merchant-0001,bills,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-008757,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,6,6,17,732.21,409164,0.647059,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008758,syn-user-0187,syn-account-0187,2024-03-17T06:30:48Z,939.80,INR,syn-merchant-0036,travel,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008758,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,6,6,17,774.49,291959,0.117647,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008759,syn-user-0029,syn-account-0029,2024-03-17T06:31:16Z,439.32,INR,syn-merchant-0070,subscriptions,CARD_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-008759,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,6,6,17,539.29,366649,0.411765,validation,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-008760,syn-user-0249,syn-account-0249,2024-03-17T06:46:47Z,382.38,INR,syn-merchant-0063,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008760,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,6,6,17,286.63,364346,0.470588,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008761,syn-user-0286,syn-account-0286,2024-03-17T06:59:15Z,325.06,INR,syn-merchant-0045,shopping,QR_SIMULATED,COMPLETED,normal,syn-scenario-008761,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,6,6,17,546.33,288709,0.058824,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008762,syn-user-0094,syn-account-0094,2024-03-17T07:00:33Z,799.54,INR,syn-merchant-0029,grocery,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-008762,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,6,17,1114.08,378636,0.588235,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008763,syn-user-0067,syn-account-0067,2024-03-17T07:02:05Z,330.41,INR,syn-merchant-0056,other,QR_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-008763,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,7,6,18,313.78,4151,0.444444,validation,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-008764,syn-user-0094,syn-account-0094,2024-03-17T07:08:31Z,786.29,INR,syn-merchant-0029,grocery,QR_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-008764,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,7,6,18,1096.61,478,0.611111,validation,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-008765,syn-user-0286,syn-account-0286,2024-03-17T07:09:00Z,387.38,INR,syn-merchant-0045,healthcare,CARD_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-008765,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,7,6,18,534.03,585,0.555556,validation,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-008766,syn-user-0058,syn-account-0058,2024-03-17T07:11:46Z,1061.26,INR,syn-merchant-0089,grocery,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008766,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,6,17,1496.26,785211,0.529412,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008767,syn-user-0211,syn-account-0211,2024-03-17T07:45:50Z,537.31,INR,syn-merchant-0062,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008767,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,6,17,774.29,439197,0.941176,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008768,syn-user-0254,syn-account-0254,2024-03-17T07:49:31Z,628.27,INR,syn-merchant-0007,home,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008768,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,7,6,17,1387.96,362961,0.294118,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008769,syn-user-0233,syn-account-0233,2024-03-17T08:07:24Z,1818.81,INR,syn-merchant-0089,grocery,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-008769,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,864.44,635358,0.058824,validation,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-008770,syn-user-0138,syn-account-0138,2024-03-17T08:08:27Z,1585.29,INR,syn-merchant-0085,bills,QR_SIMULATED,COMPLETED,normal,syn-scenario-008770,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,519.57,349970,0.0,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008771,syn-user-0064,syn-account-0064,2024-03-17T08:10:38Z,292.56,INR,syn-merchant-0047,transport,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008771,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,366.60,681352,0.352941,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008772,syn-user-0439,syn-account-0439,2024-03-17T08:13:53Z,176.14,INR,syn-merchant-0088,food,WALLET_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-008772,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,206.95,247007,0.470588,validation,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-008773,syn-user-0145,syn-account-0145,2024-03-17T08:18:08Z,1076.03,INR,syn-merchant-0090,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008773,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,1284.22,699040,0.588235,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008774,syn-user-0184,syn-account-0184,2024-03-17T08:24:20Z,862.61,INR,syn-merchant-0090,bills,QR_SIMULATED,COMPLETED,normal,syn-scenario-008774,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,1316.09,368605,0.705882,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008775,syn-user-0015,syn-account-0015,2024-03-17T08:27:53Z,671.80,INR,syn-merchant-0021,shopping,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008775,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,316.98,234836,0.176471,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008776,syn-user-0052,syn-account-0052,2024-03-17T08:30:50Z,1316.90,INR,syn-merchant-0048,travel,CARD_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-008776,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,830.59,310396,0.352941,validation,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-008777,syn-user-0052,syn-account-0052,2024-03-17T08:36:05Z,502.04,INR,syn-merchant-0049,bills,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-008777,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,18,857.61,315,0.0,validation,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-008778,syn-user-0213,syn-account-0213,2024-03-17T08:42:02Z,808.01,INR,syn-merchant-0052,food,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008778,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,1569.76,328838,0.0,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008779,syn-user-0145,syn-account-0145,2024-03-17T08:48:08Z,912.06,INR,syn-merchant-0090,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008779,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,18,1272.65,1800,0.611111,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008780,syn-user-0374,syn-account-0374,2024-03-17T08:48:51Z,821.66,INR,syn-merchant-0038,education,QR_SIMULATED,COMPLETED,normal,syn-scenario-008780,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,8,6,17,1966.05,205164,0.294118,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008781,syn-user-0315,syn-account-0315,2024-03-17T09:19:18Z,210.88,INR,syn-merchant-0050,education,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008781,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,6,17,217.88,681317,0.235294,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008782,syn-user-0360,syn-account-0360,2024-03-17T09:25:16Z,592.10,INR,syn-merchant-0035,travel,CARD_SIMULATED,COMPLETED,synthetic_unusual_time,syn-scenario-008782,True,generator_rule,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",synthetic_research,True,SpendShield synthetic generator,v2,9,6,17,1089.09,776544,0.529412,validation,"A transaction with a user-relative time deviation across late, borderline, and ordinary clock hours.",Vary time relative to the user's typical hour; do not use one globally exclusive UTC-hour window.
syn-transaction-008783,syn-user-0243,syn-account-0243,2024-03-17T09:27:52Z,735.28,INR,syn-merchant-0051,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008783,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,6,18,1429.28,19056,0.388889,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008784,syn-user-0054,syn-account-0054,2024-03-17T09:37:56Z,632.01,INR,syn-merchant-0069,shopping,QR_SIMULATED,COMPLETED,synthetic_behavior_deviation,syn-scenario-008784,True,generator_rule,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",synthetic_research,True,SpendShield synthetic generator,v2,9,6,17,695.96,688059,0.176471,validation,"A transaction with one or more moderate changes from synthetic user category, merchant, channel, amount, frequency, or time behavior.",Select a varied subset of user-relative behavior changes without exposing the scenario label as a feature.
syn-transaction-008785,syn-user-0321,syn-account-0321,2024-03-17T09:38:23Z,1179.89,INR,syn-merchant-0073,bills,WALLET_SIMULATED,COMPLETED,normal,syn-scenario-008785,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,6,17,1320.12,364178,0.823529,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008786,syn-user-0321,syn-account-0321,2024-03-17T09:47:38Z,1587.45,INR,syn-merchant-0020,other,BANK_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-008786,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,9,6,18,1312.33,555,0.0,validation,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-008787,syn-user-0371,syn-account-0371,2024-03-17T09:51:22Z,311.95,INR,syn-merchant-0021,shopping,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008787,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,6,17,430.76,303803,0.117647,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008788,syn-user-0321,syn-account-0321,2024-03-17T09:51:56Z,1558.68,INR,syn-merchant-0088,food,WALLET_SIMULATED,COMPLETED,synthetic_rapid_repeat,syn-scenario-008788,True,generator_rule,A transaction with a varied short-to-borderline interval after the same user's prior activity.,synthetic_research,True,SpendShield synthetic generator,v2,9,6,19,1326.81,258,0.0,validation,A transaction with a varied short-to-borderline interval after the same user's prior activity.,"Use a mixture of short, borderline, and longer repeat intervals with variable merchant/category reuse."
syn-transaction-008789,syn-user-0318,syn-account-0318,2024-03-17T09:57:37Z,1135.32,INR,syn-merchant-0033,education,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008789,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,9,6,17,946.80,366147,0.235294,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008790,syn-user-0243,syn-account-0243,2024-03-17T10:03:35Z,773.62,INR,syn-merchant-0015,entertainment,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008790,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,6,19,1392.76,2143,0.421053,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008791,syn-user-0307,syn-account-0307,2024-03-17T10:11:13Z,527.18,INR,syn-merchant-0024,travel,CARD_SIMULATED,COMPLETED,synthetic_high_amount,syn-scenario-008791,True,generator_rule,"A transaction with a controlled, variable increase relative to synthetic user behavior.",synthetic_research,True,SpendShield synthetic generator,v2,10,6,17,560.28,345040,0.176471,validation,"A transaction with a controlled, variable increase relative to synthetic user behavior.","Apply a mixture of moderate, strong, user-relative, and category-compatible amount deviations."
syn-transaction-008792,syn-user-0235,syn-account-0235,2024-03-17T10:28:14Z,649.95,INR,syn-merchant-0009,shopping,CARD_SIMULATED,COMPLETED,normal,syn-scenario-008792,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,6,17,750.14,676204,0.647059,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
syn-transaction-008793,syn-user-0168,syn-account-0168,2024-03-17T10:36:10Z,879.91,INR,syn-merchant-0024,travel,BANK_SIMULATED,COMPLETED,normal,syn-scenario-008793,True,generator_rule,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,synthetic_research,True,SpendShield synthetic generator,v2,10,6,17,1724.55,679792,0.0,validation,A generated transaction drawn from ordinary synthetic user behavior with natural variation.,"Sample user-relative category, amount, time, merchant, channel, and transaction-gap behavior with overlap."
